whale_id,rank,crypto,position_size_usd,entry_price,current_price,units,current_value,unrealized_pnl,unrealized_pnl_pct,position_open_date,trading_volume,trading_frequency,win_rate,avg_holding_period,max_drawdown,sharpe_ratio,leverage,strategy,activity_level,market_correlation,position_type,stop_loss,take_profit,num_historical_trades,win_trades,loss_trades,avg_profit_pct,avg_loss_pct,historical_pnl,historical_pnl_pct,recent_trades,recent_win_rate,recent_win_trades,recent_loss_trades,recent_pnl,recent_pnl_pct,wallet_age,num_tokens_held,portfolio_concentration
Whale_3,3,BNB,4215725.852756338,0.8054131135989824,0.7945305367362208,5234240.393626569,4158763.829354525,-56962.023401813116,-1.3511794977031069,2025-02-27,5474027.050438773,9,0.47411799201485594,58.056358467232755,0.3926591021198561,2.550413625895132,1,Swing Trading,8,0.8202699643258333,Long,0.7363171019582315,1.1049767853362695,32,15,17,0.10920846472287041,0.11308115279862332,-37447.848351077606,-0.8882894585423136,16,0.44152067791670707,7,9,-66732.60108184883,-1.5829445132969813,828,22,0.27322638088198314
Whale_3,3,SOL,8756641.876812678,116.48332704976885,114.20940265499381,75175.06666916632,8585699.458834821,-170942.41797785647,-1.9521458155152698,2025-02-11,26974576.950417597,15,0.7185312672537275,62.148077821708306,0.1850911580096916,2.650933260703126,10,Day Trading,10,0.6709308379897567,Long,109.1896046067097,160.79214639136376,51,36,15,0.19045828951175248,0.1443100983064688,805584.7737829294,9.199699897698151,1,0.695160949322327,0,1,-1263671.850077379,-14.431009830646879,1640,29,0.11362828556389394
Whale_3,3,SOL,5101154.105300503,114.7497050324388,109.28700885799235,44454.61627860785,4858312.043018867,-242842.0622816356,-4.760531779059634,2025-01-23,25184422.238128405,4,0.6187661944842969,49.897558311551606,0.29266679518564614,0.43648789714160396,1,Day Trading,10,0.8438126310568417,Long,100.53293196947429,126.74580649092445,67,41,26,0.23519444675646847,0.13841697271525022,460179.75818492397,9.021091084207018,8,0.7027833104121395,5,3,485069.58278114995,9.509016445457396,447,49,0.11216849127001567
Whale_3,3,BTC,5222236.708448457,77240.92481810416,77386.82212041407,67.60971234803806,5232100.783089984,9864.074641527608,0.18888601172692257,2025-02-27,15626730.142318357,18,0.47921837138231965,21.657282812970173,0.21779757873577196,2.3494037380396424,5,Arbitrage,8,0.536713079164878,Long,69489.87450278562,90207.5103798908,45,21,24,0.07983000229921701,0.01,166697.28282810625,3.1920667739634605,17,0.42664286921424355,7,10,140942.02989721322,2.698882447614818,639,28,0.3202588214039512
Whale_3,3,XRP,145489.13822630187,28.123822940265104,30.534094372933883,5173.1636390728345,157957.86676208,12468.728535778122,8.570212654901818,2025-03-06,159941.02003329544,3,0.6955785730019817,41.12944524794197,0.26729721451624755,2.381326900343703,5,Momentum Trading,5,0.3158201846983512,Long,23.298253039469287,42.04259685589312,58,40,18,0.28723777965472463,0.06611069535033079,25835.656817706706,17.757790810143156,16,0.6841245884767199,10,6,22511.840107228465,15.473210152782885,1222,1,0.060253973620247966
Whale_3,3,ADA,5396360.51995577,22.969465449984703,24.011182241279897,234936.26927044417,5641097.5765390415,244737.05658327136,4.535224354974662,2025-03-30,26900132.82141435,5,0.6886228574628304,42.19284696357148,0.2511402197103146,0.6083049844565181,1,Swing Trading,4,0.43718568330207763,Long,19.691280888056845,28.557134465914356,81,55,26,0.08507527216662904,0.09991820166779511,138657.5998841372,2.5694650935826218,2,0.6460196236063884,1,1,-40048.89938028969,-0.7421464750583036,1429,12,0.6622893014097968
Whale_4,4,BNB,1795926.735674546,136.96288956054462,165.6592222607426,13112.506179132957,2172207.5755243474,376280.83984980127,20.951903681553635,2025-03-21,6588103.925933458,19,0.49151344134853336,33.50198694720364,0.4921850900369512,1.8421218044859438,2,Day Trading,3,0.8424952166962492,Long,119.555122236656,193.5917309317404,39,19,20,0.2481547376730081,0.11653502785319661,109792.80482490365,6.113434509546723,4,0.4720464151607854,1,3,-45549.3471302856,-2.536258647164544,1524,10,0.6266883059865481
Whale_4,4,XRP,4274591.221929681,29.203272446965364,29.06005340153886,146373.70622393626,4253627.719448748,-20963.50248093251,-0.4904212214114113,2025-02-10,8820021.984279469,11,0.27710493257051066,43.719082733911264,0.3149053666856281,3.0735801620103964,2,Day Trading,4,0.4091280506394869,Long,23.81473538535218,37.6600920556648,41,11,30,0.03981452000182392,0.07766582646546666,-197258.31772778995,-4.614670912058382,18,0.22953779777365044,4,14,-220394.00277356702,-5.155908280606877,1912,5,0.3088119708667901
Whale_4,4,LINK,2366212.0500568026,0.1,0.09169526041979227,23662120.500568025,2169704.3013840904,-196507.74867271213,-8.304739580207734,2025-01-16,4697990.532534092,9,0.37031831611167276,29.37560948569614,0.3751138868384333,0.47990747354086927,2,Swing Trading,1,0.46612658888832226,Short,0.11622389535575489,0.08261915922574492,88,32,56,0.22996912225852073,0.10345027556795167,42102.346591118425,1.7793141823492837,13,0.21879920989181753,2,11,-123409.75065217147,-5.2154983594648225,1339,2,0.6106032036003175
Whale_4,4,LTC,4208592.834305656,53.342453167107145,57.111392185091894,78897.6243953629,4505953.169315645,297360.3350099884,7.065552471270308,2025-03-17,10577690.581620991,3,0.4193129678327606,26.598758590526614,0.3949620824375276,1.4079371753085834,3,Swing Trading,9,0.834316368443937,Long,45.241582960555974,75.5152304183138,27,11,16,0.020896392910188494,0.10386841538238092,-223216.64425601278,-5.303830830022302,1,0.3331845476999342,0,1,-437139.86868897174,-10.386841538238093,722,8,0.4899015759955693
Whale_4,4,UNI,2014913.5127532324,0.1,0.12093597903892846,20149135.127532322,2436755.383435786,421841.8706825534,20.935979038928437,2025-02-04,4236225.228241011,13,0.3535526064982153,37.44867238447199,0.1030137452536299,1.0445988894127722,1,Position Trading,4,0.8104905107016878,Long,0.08291202669888285,0.11222613957427902,18,6,12,0.1548521627944827,0.05845249417944812,25486.758180355726,1.2649058145195489,7,0.37094923941517227,2,5,5020.546957976388,0.24916935273892604,174,4,0.053975004798204065
Whale_4,4,DOGE,3634839.9340530345,0.1,0.09201129546669394,36348399.34053034,3344463.3114629206,-290376.6225901139,-7.988704533306064,2025-02-12,15244070.250271855,2,0.8564980734523459,54.29418233155967,0.21199163746411367,0.6699009928433226,1,Position Trading,1,0.7417483102190929,Long,0.08439154856533333,0.14071118005771358,47,40,7,0.20705986685931593,0.043042913570505874,617234.0468963694,16.9810516582534,3,0.883272340022672,2,1,449601.6148252746,12.369227338270866,944,43,0.4954123231684241
Whale_5,5,ETH,4067044.0017513796,1216.518212888775,961.0100549220663,3343.18381645407,3212833.263065089,-854210.7386862906,-21.00323326520304,2025-02-23,16855599.533207357,1,0.5844493696349711,28.924889451638442,0.34244075242233546,0.38094518440875647,3,Swing Trading,5,0.7983716446726375,Short,1300.0255989604645,739.2209536825902,18,10,8,0.09915940451062473,0.03790797416472333,155526.07898668197,3.8240569543803367,0,0.633253777572846,0,0,0.0,0.0,1955,29,0.1548292824697171
Whale_5,5,DOT,3580134.0950752017,48.14236453990604,52.74934834819422,74365.56407834032,3922735.0446783323,342600.9496031306,9.56950048531448,2025-02-28,4436488.174761266,5,0.648009960687233,10.633134165769413,0.4631464521850064,1.8561965915890044,2,Position Trading,8,0.5261666576549446,Long,43.55888979056993,67.35327431945595,24,15,9,0.01,0.01,8950.335237688005,0.25,14,0.7477039675150734,10,4,15343.431836036581,0.42857142857142866,602,2,0.45766464583549143
Whale_5,5,AVAX,2242015.1440677964,0.1,0.07198972260446337,22420151.440677963,1614020.4829644666,-627994.6611033299,-28.010277395536626,2025-02-12,4499893.141559242,15,0.43528129195668247,29.808837742674477,0.3965843644556182,2.0435161726792916,2,Arbitrage,9,0.48703324067732895,Long,0.08384080561140984,0.11134129738943117,95,41,54,0.14482410152946992,0.1920471534968604,-104613.79840795316,-4.6660611853917855,9,0.5390352863824723,4,5,-94896.86857278153,-4.232659570738026,1282,47,0.6848392188008887
Whale_5,5,AVAX,1489983.601145253,12.757793820930603,17.55285376832203,116790.06747238433,2049998.9759352254,560015.3747899723,37.58533814462958,2025-03-27,1750177.0878126365,15,0.7621376893918621,22.89616828534337,0.10488122892721781,2.2643508506152665,3,Day Trading,4,0.4089586300808554,Short,14.512102347144458,9.436422547678166,56,42,14,0.34993172062498046,0.14068442879783255,338640.02097750787,22.727768326927723,12,0.6120212445575535,7,5,216805.01812800448,14.550832503214172,1739,18,0.5085906765759859
Whale_5,5,AVAX,3782163.618536079,39.51373095308941,40.79907925352217,95717.70438550218,3905194.2071893103,123030.5886532315,3.252915554744076,2025-03-04,12217211.897882542,19,0.616317499797021,32.758250278577364,0.47022740516271055,1.2800763540637585,2,Swing Trading,5,0.39931230622037384,Long,32.57418654858468,48.71484164307078,63,38,25,0.4038691101737486,0.1261976333553897,731943.835795802,19.352516432885245,14,0.6005167099391221,8,6,668299.4182474908,17.669764866126076,1559,26,0.3001243787683581
Whale_5,5,XRP,1573118.9300525798,51.15852919809573,51.72115510286868,30749.885790523,1590419.6123671378,17300.682314557955,1.0997695078260674,2025-04-02,4083267.016690161,2,0.5742029838818354,41.63208858733371,0.11313866809737534,1.0472708068893257,2,Swing Trading,5,0.8489075406408602,Long,44.145295827724915,69.21266653168311,37,21,16,0.18129741518168518,0.10392044612530385,91177.91284655496,5.795996164352776,16,0.42573282673012824,6,10,4776.385284951134,0.3036251864817041,1207,41,0.1614970458148347
Whale_5,5,DOGE,2109852.9469547444,66.48247424861852,60.71531317532374,31735.47571446751,1926829.346771776,-183023.60018296842,-8.6747088439095,2025-03-22,4827199.058972605,19,0.413416323289018,32.971271411517826,0.18205585619280287,1.084511670460846,1,Swing Trading,8,0.6524721625404446,Long,56.03748718188513,87.16245232615746,47,19,28,0.11434679100559234,0.11191481310607243,-43140.914577260446,-2.044735612476115,7,0.2726651538172359,1,6,-167926.839351493,-7.959172680440604,261,33,0.06903976674525865
Whale_5,5,UNI,1222183.3124091248,71.11016731039685,47.917690446025865,17187.180942414016,823570.0160384299,-398613.2963706949,-32.61485346129971,2025-01-27,1881962.5775917948,8,0.5648118666456002,28.044822810191878,0.17141786482173343,0.2222977528864436,1,Swing Trading,8,0.7841100893775517,Short,84.73924571522157,59.98620903093984,23,12,11,0.22129984301723882,0.1296550628984192,65327.95240918704,5.345184453583715,6,0.5338572227142012,3,3,56003.36046531244,4.582239005940981,429,7,0.6019284598970018
Whale_6,6,SOL,2806141.878934995,129.16507652305143,133.56821211829185,21725.236840115966,2901801.0425807377,95659.16364574293,3.4089211370184933,2025-03-24,4678976.263646443,2,0.6621970651092874,25.06003502520297,0.4322618026260999,1.1225391700852714,1,Scalping,9,0.5616759174811901,Long,104.33076610105263,181.53406450979296,33,21,12,0.16664151487628884,0.051201009585416665,245329.90424355472,8.742605143566864,13,0.5287682635536918,6,7,138459.79394549303,4.934169401229355,1238,17,0.25150801953870955
Whale_6,6,AVAX,1565461.1337630504,0.1,0.12431152035200912,15654611.337630503,1946048.535900647,380587.4021375966,24.311520352009115,2025-01-21,1764434.8965981742,11,0.3933257880400183,26.664079201682366,0.4602289204945543,2.082420213422226,3,Position Trading,10,0.6459098853085522,Long,0.0866873299622631,0.1360568155340746,85,33,52,0.2651425374464732,0.11280148671569379,53115.66211127938,3.392972266491223,11,0.49159488643456967,5,6,92348.51151765398,5.899125153983665,1872,7,0.4799707836345505
Whale_6,6,BTC,132604.80722362897,62204.23033264298,56374.276524178524,2.1317650988447614,120176.71516686735,-12428.092056761627,-9.37227866543518,2025-02-09,506703.0280503091,19,0.5539136575316251,32.208117440544044,0.12729988214163665,1.021966822263088,3,Position Trading,4,0.7314275431105474,Long,53809.10411003493,80269.59291324334,33,18,15,0.1595320806947719,0.10895183982744826,4971.876023108683,3.749393500285365,0,0.5836896826234649,0,0,0.0,0.0,1590,35,0.6811472452325326
Whale_6,6,BTC,233715.8277398164,100600.84538268794,99151.28931473654,2.323199440827321,230348.21989330387,-3367.6078465125174,-1.440898495869736,2025-01-21,927642.6410292216,9,0.5769768128092089,24.9772159143583,0.2981965264824794,0.698426353769786,1,Scalping,5,0.30140363437546697,Short,105710.16844009145,86392.2336433588,53,30,23,0.33124485579969287,0.13318686069440105,30312.713013857927,12.969901656640682,16,0.6779909588520707,10,6,36712.774514391,15.708296211440764,1938,12,0.4564257105337686
Whale_6,6,AVAX,2243017.234125723,74.30742275532214,83.27785026087213,30185.641635176627,2513795.3441225863,270778.1099968632,12.072047681007065,2025-01-14,9692930.784288213,18,0.6895380018930313,7.101722074533804,0.4950672031986588,1.153676074129772,5,Swing Trading,10,0.6529582541819587,Short,84.21787708564469,52.811470761243704,16,11,5,0.19466397315170858,0.08933638120171043,237566.61873250338,10.591386241626513,17,0.8252236793149201,14,3,324219.7602933992,14.454626355992877,1346,30,0.0911619609848562
Whale_6,6,SOL,1367135.6049792483,128.76567611951995,118.79834886899634,10617.236255648413,1261310.1367230767,-105825.46825617156,-7.740670923260599,2025-03-18,4683469.005426433,3,0.4216337875881144,71.12817510404875,0.4539993426093124,0.0,2,Day Trading,8,0.6236947754252024,Short,141.36061715872154,83.65177800185258,25,10,15,0.2798177707834696,0.15050684996127223,29561.570912406394,2.1622998336624484,1,0.40200766766048546,0,1,-205763.27337532485,-15.050684996127222,410,35,0.7025741554256975
Whale_6,6,LTC,2200753.2078410303,1.4043314464121046,1.3992174442742642,1567118.085594171,2192738.9626010535,-8014.2452399767935,-0.36415919837912586,2025-03-19,9752741.306403471,15,0.46671640013068577,17.909545204941452,0.23454818553136883,1.0393665071674127,2,Day Trading,1,0.3662844678788368,Long,1.2736080617991696,1.71121051560676,71,33,38,0.01,0.13183157422064076,-145051.32839610093,-6.590985662513167,13,0.3713704830334956,4,9,-194086.8238795101,-8.819108984505899,286,37,0.639758760811664
Whale_7,7,UNI,1232054.2954663755,59.21611992382919,57.315381564526284,20806.06255612813,1192507.4142598868,-39546.8812064887,-3.2098326633826493,2025-02-17,3947000.5276520466,13,0.5276216260361922,20.108798828234967,0.4351302941132982,1.6945124762245451,1,Swing Trading,9,0.43229172544210526,Long,49.33071877601511,73.43095565028365,14,7,7,0.09962955193268586,0.037541246933797616,38248.08143605335,3.104415249944412,8,0.5847696956938907,4,4,38248.08143605335,3.104415249944412,1222,20,0.7961808669848265
Whale_7,7,SHIB,1506192.0221909648,0.1,0.10254479334206278,15061920.221909648,1544521.4964903612,38329.47429939639,2.544793342062778,2025-04-01,6282702.060445449,6,0.5495481095224242,50.67412179503586,0.11394606409352998,1.746868596160866,5,Momentum Trading,9,0.5347018596482279,Long,0.08784984757504448,0.11177506654132947,85,46,39,0.14309774850037724,0.09062106678648742,54015.14382218117,3.5862056780521696,4,0.4589445300721967,1,3,-48486.37408099215,-3.2191362964771257,1247,15,0.05381160486351948
Whale_7,7,MATIC,2124893.060497236,8.343651356310145,10.589626129097729,254671.8420695059,2696879.59312469,571986.532627454,26.91836795276682,2025-01-24,10262274.89335603,16,0.47235830514457433,33.35681927458348,0.4404827656195075,0.0,2,Scalping,8,0.6972672060639389,Long,6.844514709500107,11.627411888216168,97,45,52,0.06297767578564882,0.12953274153461547,-85471.24171082317,-4.0223785045833065,0,0.5832286632028651,0,0,0.0,0.0,670,48,0.5812722325362761
Whale_7,7,MATIC,1655575.1208584886,0.1,0.1029227923180277,16555751.208584886,1703964.1433101182,48389.02245162963,2.922792318027695,2025-02-18,7323098.60260351,19,0.5261988334434046,21.871513134171785,0.46348052370774717,1.7111128367494186,1,Day Trading,7,0.41587971875237584,Long,0.09010349635245062,0.13239377249235318,69,36,33,0.11090614303347748,0.06647842164768702,43160.921016818196,2.6070046881616196,6,0.580001068923089,3,3,36776.71510137366,2.2213860692895233,1954,28,0.5244664198504612
Whale_7,7,LTC,1462824.32163079,48.521260855832125,53.44692288257155,30148.110247530025,1611323.7234550023,148499.4018242124,10.151554060754329,2025-03-15,5259564.003694264,18,0.6627853927049048,44.653486170555986,0.2894295553740354,0.7307615291829255,2,Day Trading,7,0.33937568674440777,Short,53.653598648694256,27.77773005571296,84,55,29,0.34108045884587856,0.07224002366534009,290204.5720360511,19.8386482740815,13,0.8509010996489638,11,2,405923.05937957414,27.749269230569112,837,29,0.7582277262183724
Whale_8,8,SHIB,1305595.1703810638,68.29568576857002,62.737050303185825,19116.802996975024,1199331.8312573156,-106263.33912374824,-8.13907262637416,2025-03-03,1136800.9139819704,14,0.681565296817944,22.735362291204474,0.4472217290129171,0.9163006536532045,10,Swing Trading,5,0.8457147065686912,Short,81.59135812072637,40.70165865748938,78,53,25,0.14544139836445022,0.11216697246613459,82088.7908658684,6.287461284182689,5,0.6104781037768199,3,2,55354.68935563629,4.239805003221629,1955,49,0.5387501190319138
Whale_8,8,UNI,831799.3243045982,0.1,0.1384608692395052,8317993.243045981,1151716.5747604775,319917.2504558794,38.46086923950521,2025-03-08,4039941.538262581,14,0.5262016756197121,12.200377239524286,0.31214175749130246,1.6110681544524368,10,Swing Trading,9,0.3007391010998555,Long,0.08589040327605993,0.11990159822413503,18,9,9,0.12431896915809663,0.09799210246778284,10949.33496203013,1.3163433345156905,1,0.3831241654079073,0,1,-81509.76461988871,-9.799210246778284,1467,8,0.2827714691926803
Whale_8,8,SHIB,1175626.2651681914,0.1,0.08594466993400113,11756262.651681913,1010388.1132562269,-165238.15191196452,-14.05533006599888,2025-02-25,2130800.979022134,13,0.7928203037530897,33.86995488180099,0.39966465564051323,1.5752933678248502,1,Swing Trading,6,0.6708934405908715,Short,0.11339473025230372,0.08960916610323266,11,8,3,0.25231412046872265,0.10457928693468815,182198.03520252655,15.497955481324698,0,0.7457094865228198,0,0,0.0,0.0,1226,2,0.7830997897360894
Whale_8,8,LINK,1921952.6720108055,59.44413686545091,65.00195388390401,32332.08140209114,2101648.4642693587,179695.7922585532,9.34964709981906,2025-02-19,1865361.316622352,11,0.8052544312800192,50.74717501308412,0.3451776699462424,1.4975679206067984,5,Day Trading,4,0.5036701155256836,Short,63.13069739274024,32.223081669966966,13,10,3,0.13280683096354795,0.16757392147367536,122021.30753152352,6.3488195785727175,2,0.8516678973023495,1,1,-33410.35125199045,-1.7383545255063706,1250,41,0.17299961074212294
Whale_8,8,LTC,842863.7477409698,0.1,0.09519479037708521,8428637.477409696,802362.3778264603,-40501.36991450947,-4.805209622914807,2025-02-08,2204781.253783432,13,0.6136248919602875,37.84253232053249,0.3634831102003505,0.7410399968491368,2,Day Trading,2,0.6919578115423981,Long,0.0868628204642095,0.129731073871352,37,22,15,0.21135179727304165,0.048860371740079726,89225.87443504577,10.586037740285729,14,0.587887238217953,8,6,84145.02337754294,9.983229626741819,961,21,0.595376802324731
Whale_9,9,AVAX,184119.9589568947,0.1,0.08647598880946641,1841199.589568947,159219.5551035584,-24900.40385333629,-13.524011190533589,2025-03-15,510344.06468028086,18,0.5836677727839958,45.70647453918232,0.2754461676758362,1.115686459650139,5,Momentum Trading,6,0.6930056032992652,Short,0.10925781792912968,0.07563395881335075,12,7,5,0.3280829212966643,0.1738270174862948,21901.765116609964,11.8953780137098,14,0.721676908198741,10,4,34003.2890525211,18.468008164439027,1860,35,0.6320001552765722
Whale_9,9,XRP,1291000.0708921917,0.1,0.07524263184943358,12910000.708921917,971382.4305173383,-319617.6403748534,-24.75736815056642,2025-02-03,2998468.4969108785,14,0.5424365722417769,1.0,0.33718034057397095,1.3881598630837608,1,Position Trading,9,0.5394275676822666,Short,0.10513545606194326,0.06646349466637579,85,46,39,0.01,0.08638020147500955,-44179.96435621692,-3.422150420618085,2,0.35056909653859514,0,2,-111516.84622791913,-8.638020147500955,1728,10,0.5520428010945211
Whale_9,9,DOT,745681.7996912843,0.1,0.09357827258551132,7456817.996912843,697796.1471356566,-47885.65255562775,-6.421727414488678,2025-02-20,3555876.9442583015,11,0.6770618514977552,48.3375137233032,0.28985235029992557,1.5055483617852428,2,Momentum Trading,4,0.46184976691019375,Long,0.08703245707998453,0.14746422769179848,38,25,13,0.19300416471910697,0.03813291772764769,84956.23755392639,11.393095230311195,4,0.7399867486871137,2,2,57742.33508851238,7.743562349572965,1880,5,0.12748171784301177
Whale_9,9,SOL,1620182.0415013784,116.92976951795985,134.43433333633232,13856.026982525833,1862725.7500860926,242543.70858471422,14.9701516478948,2025-02-13,3308315.6463515977,6,0.11556169327094667,46.622742251062746,0.18074138084917934,0.3680752582995752,2,Arbitrage,1,0.7384976849225259,Long,106.96920134694045,173.6803157207742,56,6,50,0.2370067730688754,0.12478409439863024,-139369.3345685958,-8.60207871699689,10,0.11247292971378867,1,9,-143556.24218466764,-8.860500765187966,1268,26,0.7016787383590387
